yagoID	actorName	yagoTitle	imdbTitle	imdbActors	yagoDate	imdbDate	matchDate	matchActor	matchYear	matchBoth
id_dFxouXuWGF_5yq_rVW5yrRgUt	Aadi Telugu actor	Garam	Garam	['Brahmanandam', ' Adah Sharma']	2016-02-12	2016-02-12	1	No	Yes	No
id_dFxouXuWGF_5yq_AobYTDrAlI	Aadi Telugu actor	Lovely	Lovely	['Aadi', ' Shanvi Srivastava', ' Rajendraprasad', ' Chinmayi Ghatrazu']	2012-03-30	2012-03-30	1	No	Yes	No
id_dFxouXuWGF_5yq_ohQP5v!T?M	Aadi Telugu actor	Galipatam	Galipatam	['Aadi', ' Kristina Akheeva', ' Erica Fernandes', ' Rahul Ravindran']	2014-08-08	2014-08-08	1	No	Yes	No
id_dFxouXuWGF_5yq_DM9Bkkj1i3	Aadi Telugu actor	Sukumarudu	Sukumarudu	['Aadi', ' Nisha Agarwal', ' Krishna Ghattamaneni', ' Neelam Upadhyaya']	2013-05-10	2013-05-10	1	No	Yes	No
id_H2d5C6i9K3_5yq_6drsXDFs6m	Aaditi Pohankar	Gemini_Ganeshanum_Suruli_Raajanum	Gemini Ganeshanum Suruli Raajanum	['Atharvaa', ' Regina Cassandra', ' Aditi Sudhir Pohankar', ' Pranitha']	2017-05-28	2017-07-13	0	No	Yes	No
id_H2d5C6i9K3_5yq_UH4Dix31SD	Aaditi Pohankar	Lai_Bhaari	Lai Bhaari	['Riteish Deshmukh', ' Radhika Apte', ' Tanvi Azmi', ' Uday Tikekar']	2014-07-11	2014-07-11	1	No	Yes	No
id_ZQnSnZx3st_5yq_0VgLexRku2	Aadukalam Murugadoss	Visaranai	Pulan Visaranai 2	['Prashanth', ' Karthika', ' Ashwini', ' Mansoor Ali Khan']	2015-09-12	2015-01-30	0	No	Yes	No
id_fee3cF?Qo4_5yq_w27pkfvn5f	Aadukalam Naren	Eetti	Eetti	['Atharvaa Murali', ' Sri Divya', ' V. Jayaprakash', ' Aadukalam Naren']	2015-12-11	2015-12-11	1	Yes	Yes	Yes
id_fee3cF?Qo4_5yq_ra3aF3jAoM	Aadukalam Naren	Sarabham	Sarabham	['Naveen Chandra', ' Salony Luthra', ' Aadukalam Naren', ' Kadhal Kannan']	2014-08-01	2014-08-01	1	Yes	Yes	Yes
id_fee3cF?Qo4_5yq_8cyIOJYnDy	Aadukalam Naren	Nanjupuram	Nanjupuram	['Anuya Bhagwat', ' Mounika', ' Aadukalam Naren', ' Priya']	2011-04-01	2011-03-01	0	Yes	Yes	Yes
id_FeGH?xoSbc_5yq_4!Zc22ghX6	Aadya Bedi	Fireflies	Fireflies	['Brian Delate', ' Dan Frazer', ' Isabel Glasser', ' Kate Mara']	2014-10-31	2006-10-10	0	No	No	No
id_CrcilYq7H8_5yq_ujbbDQGmpK	Aage Fønss	Besættelse	Besættelse	['Johannes Meyer', ' Berthe Qvistgaard', ' Aage Fønss', ' Poul Reichhardt']	1944	1944-10-27	0	Yes	Yes	Yes
id_Bs0WLOdtGA_5yq_AW64cgemsm	Aahana Kumra	Kudla_Cafe	Kudla Cafe	['Aahana Kumra', ' Naveen D. Padil']	2016-02-03	2016-02-12	0	Yes	Yes	Yes
id_Bs0WLOdtGA_5yq_vFYgnbm!je	Aahana Kumra	Lipstick_Under_My_Burkha	Lipstick Under My Burkha	['Aahana Kumra', ' Ratna Pathak Shah', ' Konkona Sen Sharma', ' Plabita Borthakur']	2016-12-02	2017-09-08	0	Yes	Yes	Yes
id_qIi29wY6ju_5yq_HswLCpvxYH	Aakash Dahiya	Meeruthiya_Gangsters	Meeruthiya Gangsters	['Jaideep Ahlawat', ' Aakash Dahiya', ' Jatin Sarna', ' Shadab Kamal']	2015-09-18	2015-09-18	1	Yes	Yes	Yes
id_Y6tMYgfKGd_5yq_0xgxfYFb5c	Aaliyah	Romeo_Must_Die	Romeo Must Die	['Jet Li', ' Aaliyah', ' Isaiah Washington', ' Russell Wong']	2000-03-22	2000-03-22	1	Yes	Yes	Yes
id_Y6tMYgfKGd_5yq_SBUBazk8Gm	Aaliyah	Queen_of_the_Damned	Queen of the Damned	['Aaliyah', ' Stuart Townsend', ' Marguerite Moreau', ' Vincent Perez']	2002-02-22	2002-02-22	1	Yes	Yes	Yes
id_Y6tMYgfKGd_5yq_m2DbufNUU4	Aaliyah	Anhoni	Anhoni	['Nadeem Baig', ' Asad Malik', ' Neeli']	1973-12-21	NaT	0	No	No	No
id_s?rSM3NEyq_5yq_yTmFppGWqS	Aamani	Shubhalagnam	Shubhalagnam	['Jagapathi Babu', ' Aamani', ' Roja', ' Suhasini']	1994-09-25	NaT	0	Yes	Yes	Yes
id_s?rSM3NEyq_5yq_6d4JOADOAQ	Aamani	Subhamastu	Srirastu Subhamastu	['Allu Sirish', ' Lavanya Tripathi', ' Ali', ' Tanikella Bharani']	1995	2016-08-05	0	No	No	No
id_s?rSM3NEyq_5yq_?7uKUVC2Oo	Aamani	Teerpu	O Thandri Teerpu	['Gummadi', ' Jayasudha', ' Satyanarayana Kaikala', ' Murali Mohan']	1994-06-22	NaT	0	No	No	No
id_s?rSM3NEyq_5yq_nO2AQ9p4PT	Aamani	Chandamama_Kathalu	Chandamama Kathalu	['Naresh', ' Aamani', ' Abhijeeth', ' Amani']	2014-04-25	2014-04-25	1	Yes	Yes	Yes
id_s?rSM3NEyq_5yq_a?sTXWYtMj	Aamani	Maya_Bazaar	Maya Bazaar	['Taraka Rama Rao Nandamuri', ' S.V. Ranga Rao', ' Savitri', ' Akkineni Nageshwara Rao']	1995-05-04	1957-03-27	0	No	No	No
id_s?rSM3NEyq_5yq_qT?T6FOcoi	Aamani	Subha_Sankalpam	Subha Sankalpam	['Kamal Haasan', ' K. Viswanath', ' Aamani', ' Priya Raman']	1995-07-13	NaT	0	Yes	Yes	Yes
id_s?rSM3NEyq_5yq_FD!!pzLpz1	Aamani	Jamba_Lakidi_Pamba	Jamba Lakidi Pamba	['Srinivasa Reddy', ' Siddhi Idnani', ' Vennela Kishore', ' Krishna Murali Posani']	1993	2018-06-22	0	No	No	No
id_s?rSM3NEyq_5yq_SglIzaB1QQ	Aamani	Aa_Naluguru	Aa Naluguru	['Rajendraprasad', ' Aamani', ' Raja', ' Raghu Babu']	2004-12-09	2004-12-09	1	Yes	Yes	Yes
id_s?rSM3NEyq_5yq_3UAV8yScN!	Aamani	Maavichiguru	Maavichiguru	['Jagapathi Babu', ' Aamani', ' Ranjitha', ' Allu Ramalingaiah']	1996-05-30	1996-05-30	1	Yes	Yes	Yes
id_s?rSM3NEyq_5yq_eLKdyODHi0	Aamani	Gharana_Bullodu	Gharana Bullodu	['Nagarjuna Akkineni', ' Ramya Krishnan', ' Amani', ' Jayachitra']	1995-04-27	1995-04-27	1	No	Yes	No
id_s?rSM3NEyq_5yq_XnUZpRe2QK	Aamani	Honest_Raj	Honest Raj	['Vijayakanth']	1994-04-14	NaT	0	No	Yes	No
id_KYfRa7aJhu_5yq_2X8yxyG?1T	Aaminah Haq	Nigah	Nigah-e-Nafrat	['Master Vinayak', ' Baburao Pendharkar', ' Bal Dhavale', ' Shobhna Samarth']	2002	NaT	0	No	No	No
id_wMoHzZc9XC_5yq_rMgHaQ7b!l	Aamina Sheikh	Seedlings	Seedlings	['Tara Mahmood', ' Mohib Mirza', ' Mehreen Rafi', ' Gohar Rasheed']	2013-09-20	2013-09-20	1	No	Yes	No
id_wMoHzZc9XC_5yq_tqseiAxX1l	Aamina Sheikh	O21	O21	['Shaan Shahid', ' Ayub Khoso', ' Aamina Sheikh', ' Shamoon Abbasi']	2014-10-06	2014-10-06	1	Yes	Yes	Yes
id_wMoHzZc9XC_5yq_GykjX89giN	Aamina Sheikh	Good_Morning_Karachi	Good Morning Karachi	['Amna Ilyas', ' Yasir Aqueel', ' Beo Raana Zafar', ' Atta Yaqub']	2013-11-09	2015-01-01	0	No	Yes	No
id_WDMw269MFb_5yq_W?R6CpyDBI	Aamir Ali	Yeh_Kya_Ho_Raha_Hai?	Yeh Kya Ho Raha Hai?	['Prashant Chianani', ' Aamir Ali Malik', ' Vaibhav Jhalani', ' Yash Pandit']	2002-10-11	2002-10-11	1	Yes	Yes	Yes
id_?bjhJhGrxP_5yq_SwQEjh90G!	Aamir Bashir	A_Wednesday!	A Wednesday	['Anupam Kher', ' Naseeruddin Shah', ' Jimmy Sheirgill', ' Deepal Shaw']	2008-09-05	2008-09-05	1	No	Yes	No
id_?bjhJhGrxP_5yq_WRfwpMVgQC	Aamir Bashir	The_Great_Indian_Butterfly	The Great Indian Butterfly	['Aamir Bashir', ' Sandhya Mridul', ' Koel Purie', ' Barry John']	2007-11-11	2010-04-02	0	Yes	Yes	Yes
id_?bjhJhGrxP_5yq_RqHbSriNwh	Aamir Bashir	Frozen	Frozen	['Kristen Bell', ' Idina Menzel', ' Jonathan Groff', ' Josh Gad']	2007	2013-11-27	0	No	No	No
id_9eWhKCaiE8_5yq_9vGFpa7OTo	Aamir Khan	Daulat_Ki_Jung	Daulat Ki Jung	['Aamir Khan', ' Juhi Chawla', ' Shafi Inamdar', ' Tiku Talsania']	1992-01-03	NaT	0	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_xCknKNooRD	Aamir Khan	PK	PK	['Aamir Khan', ' Anushka Sharma', ' Saurabh Shukla', ' Sanjay Dutt']	2014-12-19	2014-12-19	1	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_QjO!l0?QZH	Aamir Khan	Dil	Dil	['Aamir Khan', ' Madhuri Dixit', ' Saeed Jaffrey', ' Deven Verma']	1990-06-22	1990-06-22	1	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_CsMf?ExDXy	Aamir Khan	Hum_Hain_Rahi_Pyar_Ke	Hum Hain Rahi Pyar Ke	['Aamir Khan', ' Juhi Chawla', ' Sharokh Bharucha', ' Kunal Khemu']	1993-07-23	1993-07-05	0	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_bHOJ!7MPe?	Aamir Khan	Ghajini	Ghajini	['Aamir Khan', ' Asin', ' Jiah Khan', ' Tinnu Anand']	2008-12-25	2008-12-24	0	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_cQ973qdt35	Aamir Khan	3_Idiots	3 Idiots	['Aamir Khan', ' Madhavan', ' Sharman Joshi', ' Kareena Kapoor']	2009-12-25	2009-12-25	1	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_J3ynINx3X	Aamir Khan	Raakh	Raakh	['Aamir Khan', ' Supriya Pathak', ' Pankaj Kapur', ' Jagdeep']	1989-04-21	NaT	0	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_yN7Yk1tjlM	Aamir Khan	Andaz_Apna_Apna	Andaz Apna Apna	['Aamir Khan', ' Salman Khan', ' Raveena Tandon', ' Karisma Kapoor']	1994-11-04	1994-11-04	1	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_EqOq9qJB9R	Aamir Khan	Dhobi_Ghat	Dhobi Ghat	['Prateik', ' Monica Dogra', ' Kriti Malhotra', ' Aamir Khan']	2010	2011-01-21	0	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_NWg!7Bq98l	Aamir Khan	Dhoom_3	Dhoom 3	['Aamir Khan', ' Abhishek Bachchan', ' Katrina Kaif', ' Uday Chopra']	2013-12-20	2013-12-20	1	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_u3vFGnqw0U	Aamir Khan	Jawani_Zindabad	Jawani Zindabad	['Aamir Khan', ' Farha Naaz', ' Javed Jaffrey', ' Rohini']	1990-08-17	NaT	0	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_hkK6fmP90F	Aamir Khan	Love_Love_Love	Love Love Love	['Aamir Khan', ' Juhi Chawla', ' Gulshan Grover', ' Dalip Tahil']	1989-08-04	NaT	0	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_x?NuAdfL?U	Aamir Khan	Jo_Jeeta_Wohi_Sikandar	Jo Jeeta Wohi Sikandar	['Aamir Khan', ' Ayesha Jhulka', ' Deepak Tijori', ' Pooja Bedi']	1992-05-22	1992-05-22	1	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_bJY6G!ng8W	Aamir Khan	Qayamat_Se_Qayamat_Tak	Qayamat Se Qayamat Tak	['Aamir Khan', ' Juhi Chawla', ' Goga Kapoor', ' Dalip Tahil']	1988-04-29	1988-03-01	0	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_NHoeyili4d	Aamir Khan	Lagaan	Lagaan: Once Upon a Time in India	['Aamir Khan', ' Gracy Singh', ' Rachel Shelley', ' Paul Blackthorne']	2001-06-15	2002-05-08	0	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_gfrpRTia3v	Aamir Khan	Isi_Ka_Naam_Zindagi	Isi Ka Naam Zindagi	['Aamir Khan', ' Farha Naaz', ' Asrani', ' Beena Banerjee']	1992-08-28	NaT	0	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_RdwBjwXxag	Aamir Khan	Holi	Holi	['Ashutosh Gowariker', ' Aamir Khan', ' Rahul Ranade', ' Sanjeev Gandhi']	1984-08-15	1985-04-08	0	Yes	No	No
id_9eWhKCaiE8_5yq_d5iRan2QKk	Aamir Khan	Tum_Mere_Ho	Tum Mere Ho	['Aamir Khan', ' Juhi Chawla', ' Ajit Vachani', ' Sudhir Pandey']	1990-05-25	1990-05-25	1	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_?9Foo0csxo	Aamir Khan	Deewana_Mujh_Sa_Nahin	Deewana Mujh Sa Nahin	['Aamir Khan', ' Madhuri Dixit', ' Kushboo', ' Jainendra']	1990-07-20	1990-07-20	1	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_0tVq7iwxrE	Aamir Khan	Earth	Earth	['Anggun', ' James Earl Jones', ' Patrick Stewart', ' Ulrich Tukur']	1999-09-10	2009-04-22	0	No	No	No
id_9eWhKCaiE8_5yq_Wdcf2gWuGm	Aamir Khan	Mann	Mann	['Aamir Khan', ' Manisha Koirala', ' Sharmila Tagore', ' Dipti Bhatnagar']	1999-07-09	1999-06-22	0	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_155yUlao6L	Aamir Khan	Afsana_Pyar_Ka	Afsana Pyar Ka	['Aamir Khan', ' Neelam Kothari', ' Deepak Tijori', ' Neeta Puri']	1991-04-26	1991-04-18	0	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_hRhxkn84Oh	Aamir Khan	Ishq	Ishq	['Aamir Khan', ' Ajay Devgn', ' Juhi Chawla', ' Kajol']	1997-11-28	1997-11-28	1	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_YA!ShtGoaT	Aamir Khan	Awwal_Number	Awwal Number	['Dev Anand', ' Aamir Khan', ' Ekta Sohini', ' Aditya Pancholi']	1990-05-11	NaT	0	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_6tpB0xGaee	Aamir Khan	Ghulam	Ghulam	['Aamir Khan', ' Rani Mukerji', ' Rajit Kapoor', ' Mita Vasisht']	1998	1998-06-19	0	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_VhBYJZ8ucb	Aamir Khan	Rangeela	Rangeela	['Urmila Matondkar', ' Aamir Khan', ' Jackie Shroff', ' Gulshan Grover']	1995-09-08	1995-09-08	1	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_szUbTdml7!	Aamir Khan	Raja_Hindustani	Raja Hindustani	['Aamir Khan', ' Karisma Kapoor', ' Suresh Oberoi', ' Johnny Lever']	1996-11-15	1996-11-08	0	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_Qqm4cR4aBZ	Aamir Khan	Mela	Mela	['Aamir Khan', ' Twinkle Khanna', ' Faisal Khan', ' Johnny Lever']	2000-01-07	2000-01-07	1	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_b0G73kf?P2	Aamir Khan	Baazi	Baazi	['Aamir Khan', ' Mamta Kulkarni', ' Paresh Rawal', ' Abhimanyyu Abhimanyu']	1995-04-14	1995-04-05	0	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_1OZWAnZ!CG	Aamir Khan	Parampara	Parampara	['Sunil Dutt', ' Vinod Khanna', ' Aamir Khan', ' Ashwini Bhave']	1992-05-14	1993-05-14	0	Yes	No	No
id_9eWhKCaiE8_5yq_Xi3NMKPea3	Aamir Khan	Secret_Superstar	Secret Superstar	['Zaira Wasim', ' Meher Vij', ' Raj Arjun', ' Tirth Sharma']	2017	2017-10-18	0	No	Yes	No
id_9eWhKCaiE8_5yq_dn1m8q4CbF	Aamir Khan	Dangal	Dangal	['Aamir Khan', ' Fatima Sana Shaikh', ' Sanya Malhotra', ' Sakshi Tanwar']	2016-12-21	2016-12-21	1	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_clrmPWY7bd	Aamir Khan	Sarfarosh	Sarfarosh	['Naseeruddin Shah', ' Aamir Khan', ' Sonali Bendre', ' Mukesh Rishi']	1999-04-30	1999-04-30	1	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_fbMg2wGrVf	Aamir Khan	Rang_De_Basanti	Rang De Basanti	['Aamir Khan', ' Siddharth', ' Sharman Joshi', ' Kunal Kapoor']	2006-01-26	2006-01-26	1	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_vSsVBS?MHX	Aamir Khan	Dil_Chahta_Hai	Dil Chahta Hai	['Aamir Khan', ' Saif Ali Khan', ' Akshaye Khanna', ' Preity Zinta']	2001-08-10	2001-08-10	1	Yes	Yes	Yes
id_9eWhKCaiE8_5yq_WPU!oaNX0J	Aamir Khan	Akele_Hum_Akele_Tum	Akele Hum Akele Tum	['Aamir Khan', ' Manisha Koirala', ' Master Adil', ' Deven Verma']	1995-11-30	1995-11-30	1	Yes	Yes	Yes
id_djZbKM9!o?_5yq_hUGG7NxzQg	Aamir Tameem	Prayanam	Prayanam	['Brahmanandam', ' Daneil', ' Payal Ghosh', ' Harika']	2009-05-29	2009-05-29	1	No	Yes	No
id_djZbKM9!o?_5yq_!ioNbKiyzj	Aamir Tameem	Katha	Katha	['Naseeruddin Shah', ' Farooq Shaikh', ' Deepti Naval', ' Jalal Agha']	2009-12-12	NaT	0	No	No	No
id_F9bpjalx!F_5yq_uCYEWWIze6	Aamna Sharif	Shakal_Pe_Mat_Ja	Shakal Pe Mat Ja	['Shubh', ' Pratik Katare', ' Harsh Parekh', ' Chitrak Bandyopadhyay']	2011-11-18	2011-11-18	1	No	Yes	No
id_F9bpjalx!F_5yq_KIYPRhseTu	Aamna Sharif	Aao_Wish_Karein	Aao Wish Karein	['Aftab Shivdasani', ' Aamna Sharif', ' Rati Agnihotri', ' Tiku Talsania']	2009-11-13	2009-11-13	1	Yes	Yes	Yes
id_F9bpjalx!F_5yq_OeUmHYlaMN	Aamna Sharif	Aloo_Chaat	Aloo Chaat	['Aftab Shivdasani', ' Aamna Sharif', ' Linda Arsenio', ' Sanjay Mishra']	2009-03-20	2009-03-20	1	Yes	Yes	Yes
id_xMlyi!w1t!_5yq_r?vHY5iYKH	Aanaahad	Lahore	Lahore	['Farooq Shaikh', ' Nafisa Ali', ' Aanaahad', ' Sabyasachi Chakraborty']	2010-03-19	2010-03-19	1	Yes	Yes	Yes
id_eJNX96nN5?_5yq_D4MZ6Mav2g	Aanjjan Srivastav	Flavors	Flavors	['Reef Karim', ' Anjan Srivastav', ' Bharti Achrekar', ' Pooja Kumar']	2003-10-30	2004-07-16	0	No	Yes	No
id_eJNX96nN5?_5yq_IrDPA47XDU	Aanjjan Srivastav	Pyaar_Ke_Do_Pal	Pyaar Ke Do Pal	['Bindu', ' Mithun Chakraborty', ' Krishan Dhawan', ' Jagdeep']	1986-08-15	1986-08-15	1	No	Yes	No
id_eJNX96nN5?_5yq_l0rQSwVmSa	Aanjjan Srivastav	Life_Express	Life Express	['Richie Jen', ' Blackie Shou Liang Ko', ' Ruby Lin', ' Ci-hang Liu']	2010-09-17	2004-03-25	0	No	No	No
id_eJNX96nN5?_5yq_ywVkcBVUSh	Aanjjan Srivastav	Calapor	Calapor	['Hemant Gopal', ' Rituparna Sengupta']	2013-08-02	2013-08-02	1	No	Yes	No
id_eJNX96nN5?_5yq_HlQJ4KsKv0	Aanjjan Srivastav	Mittal_v/s_Mittal	Mittal v/s Mittal	['Hazel Croney', ' Gulshan Grover', ' Iravati Harshe', ' Suchitra Krishnamoorthi']	2010-03-26	2010-03-19	0	No	Yes	No
id_eJNX96nN5?_5yq_DEegVNkJQm	Aanjjan Srivastav	P_Se_PM_Tak	P Se PM Tak	['Meenakshi Dixit', ' Indrajeet Soni', ' Bharat Jadhav', ' Yashpal Sharma']	2015-05-29	2015-05-29	1	No	Yes	No
id_jSvocfQ0Bu_5yq_IQok8rSARd	Aarathi	Bangarada_Jinke	Bangarada Jinke	['Arathi', ' Vishnuvardhan']	1980	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_rxjqzRrTCY	Aarathi	Hombisilu	Hombisilu	['Arathi', ' Vishnuvardhan', ' Vaishali Kasaravalli', ' Shivaram']	1978	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_iwp4ytVFX3	Aarathi	Bhale_Huchcha	Bhale Huchcha	['Arathi', ' Rajkumar', ' Srinath', ' Vajramuni']	1972	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_6C96RZyNkn	Aarathi	Mannina_Magalu	Mannina Magalu	['Balkrishna', ' Udaya Kumar', ' R. Nagendra Rao']	1973-05-28	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_lgbphlYnaH	Aarathi	Muyyige_Muyyi	Muyyige Muyyi	['Arathi', ' Vishnuvardhan']	1978-04-19	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_30BqQp0Xz3	Aarathi	Kasturi_Nivasa	Kasturi Nivasa	['Rajkumar', ' Arathi', ' Ashwath', ' Balkrishna']	1971	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_8ecLhm?LgZ	Aarathi	Aparadhi	Aparadhi	['Diganta Bagchi', ' Victor Banerjee', ' Prasenjit Chatterjee', ' Sanjib Dasgupta']	1976-12-09	2008-04-17	0	No	No	No
id_jSvocfQ0Bu_5yq_bvp4xwq7fW	Aarathi	Hanthakana_Sanchu	Hanthakana Sanchu	['Arathi', ' Vishnuvardhan']	1980-06-23	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_qa7mGvjqQ3	Aarathi	Daari_Tappida_Maga	Daari Tappida Maga	['Rajkumar', ' Kalpana', ' Arathi', ' Manjula']	1975-08-23	1975-08-23	1	No	Yes	No
id_jSvocfQ0Bu_5yq_1YG7YqRNNa	Aarathi	Katha_Sangama	Katha Sangama	['Arathi', ' Rajinikanth']	1975-01-23	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_tbRz6gZdb4	Aarathi	Adalu_Badalu	Adalu Badalu	['Arathi']	1979-03-12	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_ZWwLhR2eTk	Aarathi	Sididedda_Sahodara	Sididedda Sahodara	['Arathi', ' Leelavathi', ' Vishnuvardhan']	1983-07-13	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_7EnBxc0N7R	Aarathi	Mane_Belagida_Sose	Mane Belagida Sose	['Arathi', ' Balkrishna', ' Vishnuvardhan']	1973	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_NZ7bewj7Xr	Aarathi	Suvarna_Sethuve	Suvarna Sethuve	['Arathi', ' Vishnuvardhan']	1982-06-19	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_wWYNuESfcF	Aarathi	Sipayi_Ramu	Sipayi Ramu	['Arathi', ' Leelavathi', ' Rajkumar', ' Thoogudeepa Srinivas']	1972	NaT	0	No	No	No
id_jSvocfQ0Bu_5yq_QjH9iLfZEd	Aarathi	Thayiya_Madilalli	Thayiya Madilalli	['Arathi', ' Balkrishna', ' Udaya Kumar', ' Leelavathi']	1981-02-16	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_lTMr5H7Qdc	Aarathi	Raja_Nanna_Raja	Raja Nanna Raja	['Arathi', ' Balkrishna', ' Rajkumar']	1976	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_mcwXjEMi53	Aarathi	Premada_Kanike	Premada Kanike	['Rajkumar', ' Arathi', ' Jayamala', ' Vajramuni']	1976	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_j9zEi6ccTF	Aarathi	Gandharvagiri	Gandharvagiri	['Arathi', ' Vishnuvardhan']	1983-07-30	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_jOWvNBjIAa	Aarathi	Khaidi	Khaidi	['Chiranjeevi', ' Madhavi', ' Raogopalrao', ' Sumalatha']	1984-05-29	1983-10-28	0	No	No	No
id_jSvocfQ0Bu_5yq_YPajbg0YzA	Aarathi	Nyayave_Devaru	Nyayave Devaru	['Arathi', ' Saroja Devi B.', ' Rajkumar']	1971	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_6RyMQUjClA	Aarathi	Manini	Manini	['Arathi', ' Vishnuvardhan']	1979-08-02	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_sq2jwnm4uK	Aarathi	Pedda_Gedda	Pedda Gedda	['Arathi', ' Vishnuvardhan']	1981-12-31	NaT	0	No	No	No
id_jSvocfQ0Bu_5yq_gIfF9a7Jy9	Aarathi	Bhagyavantha	Bhagyavantha	['Arathi', ' Balkrishna', ' Rajkumar', ' Puneet Rajkumar']	1981	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_?C!RbPLWZW	Aarathi	Nentaro_Gantu_Kallaro	Nentaro Gantu Kallaro	['Arathi', ' Vishnuvardhan']	1979-09-15	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_OQxMOS2TxM	Aarathi	Bili_Hendthi	Bili Hendthi	['Anil Kumar', ' Arathi', ' Margaret Thomsen']	1975	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_soj2bIgzNv	Aarathi	Ranganayaki	Ranganayaki	['Arathi', ' Ashok', ' Ambarish', ' Raajanand']	1981	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_rVLglGwWO6	Aarathi	Devara_Kannu	Devara Kannu	['Lokesh', ' Arathi', ' Ambarish', ' Anant Nag']	1975-12-03	NaT	0	No	Yes	No
id_jSvocfQ0Bu_5yq_sp2EZKl0qD	Aarathi	Hosilu_Mettida_Hennu	Hosilu Mettida Hennu	['Arathi', ' Balkrishna', ' Leelavathi', ' Vishnuvardhan']	1976	NaT	0	No	No	No
id_DyExpq91an_5yq_557h7dHsu2	Aari actor	Nagesh_Thiraiyarangam	Nagesh Thiraiyarangam	['Aari', ' B. Abhilash', ' Latha', ' Manobala']	2017-06-15	2018-02-16	0	No	No	No
id_DyExpq91an_5yq_Xl2q4CHeOw	Aari actor	Rettaisuzhi	Rettaisuzhi	['Aari', ' Anjali', ' K. Balachander', ' Ilavarasu']	2010-04-23	2010-04-23	1	No	Yes	No
id_DyExpq91an_5yq_izCRDeCDtu	Aari actor	Unnodu_Ka	Unnodu Ka	['Aari', ' M.S. Baskar', ' Misha Ghoshal', ' Mansoor Ali Khan']	2016-05-13	2016-05-13	1	No	Yes	No
id_DyExpq91an_5yq_Qg0J2lTeSu	Aari actor	Dharani	Dharani	['Aari', ' Sandra Amy', ' Jayakumar', ' Ajay Krishna']	2015-01-30	2015-01-30	1	No	Yes	No
id_kjSV2noJ5I_5yq_VMB0IXpSfs	Aarif Rahman	Echoes_of_the_Rainbow	Echoes of the Rainbow	['Simon Yam', ' Sandra Kwan Yue Ng', ' Aarif Rahman', ' Buzz Chung']	2010-02-14	2010-03-11	0	Yes	Yes	Yes
